@relation 'base7-191018-weka-weka.filters.unsupervised.attribute.Remove-R1-6,8,14-17,19-20-weka.filters.unsupervised.attribute.Remove-R7-weka.filters.unsupervised.attribute.Remove-R4'

@attribute nedge numeric
@attribute fval numeric
@attribute walklen numeric
@attribute balswap numeric
@attribute improve1 numeric
@attribute drBool {FALSE,TRUE}

@data
3436,70.443596,2,1,0,FALSE
3538,37.351357,2,1,0,FALSE
3518,73.57093,2,1,0,FALSE
3468,71.296173,2,1,0,FALSE
3442,72.883339,2,1,0,FALSE
3459,74.345642,2,1,0,FALSE
3443,33.673546,2,1,0,FALSE
3472,38.264191,2,1,0,TRUE
3452,76.291687,2,1,0,FALSE
3369,70.026802,2,1,0,FALSE
3392,37.027351,2,1,0,FALSE
3493,72.598953,2,1,0,FALSE
3391,35.456646,2,1,0,FALSE
3519,37.881947,2,1,0,FALSE
3375,73.395813,2,1,0,FALSE
3421,71.844521,2,1,0,FALSE
3410,37.898933,2,1,0,FALSE
3467,71.097595,2,1,0,FALSE
3450,73.693596,2,1,0,FALSE
3419,71.48468,2,1,0,FALSE
3412,36.315125,4,0,1,FALSE
3429,36.208893,4,0,1,FALSE
3431,72.98851,4,0,1,FALSE
3479,72.512405,4,0,1,FALSE
3425,36.373913,4,0,1,FALSE
3470,72.03936,4,0,1,FALSE
3515,73.009796,4,0,1,FALSE
3507,35.557461,4,0,1,FALSE
3398,72.051598,4,0,1,FALSE
3460,38.376778,4,0,1,FALSE
3427,72.659073,4,0,1,FALSE
3422,73.748604,4,0,1,FALSE
3449,37.033775,4,0,1,FALSE
3478,72.137161,4,0,1,FALSE
3378,35.682648,4,0,1,FALSE
3490,71.710236,4,0,1,FALSE
3439,72.640869,4,0,1,FALSE
3496,72.8825,4,0,1,FALSE
3490,37.058258,4,0,1,FALSE
3453,71.005829,4,0,1,FALSE
2808,19.968769,1,1,0,FALSE
2821,20.079975,1,1,0,FALSE
2892,22.510292,1,1,0,FALSE
2762,20.946476,1,1,0,FALSE
2866,20.155674,1,1,0,FALSE
2824,20.082542,1,1,0,FALSE
2866,19.895521,1,1,0,FALSE
2799,20.426537,1,1,0,FALSE
2845,22.232826,1,1,0,FALSE
2766,20.11132,1,1,0,FALSE
2786,20.380495,1,1,0,FALSE
2763,20.729343,1,1,0,FALSE
2806,20.799908,1,1,0,FALSE
2827,20.389769,1,1,0,FALSE
2859,22.009789,1,1,0,FALSE
2814,19.835686,1,1,0,FALSE
2838,21.342464,1,1,0,FALSE
2877,21.814623,1,1,0,FALSE
2885,21.490282,1,1,0,FALSE
2928,22.027065,1,1,0,FALSE
2862,21.027773,2,0,1,FALSE
2801,20.207962,2,0,1,FALSE
2815,20.327217,2,0,1,FALSE
2799,21.060873,2,0,1,FALSE
2899,22.442474,2,0,1,FALSE
2830,20.83786,2,0,1,FALSE
2793,20.6791,2,0,1,FALSE
2949,23.816036,2,0,1,FALSE
2884,20.636929,2,0,1,FALSE
2836,21.746731,2,0,1,FALSE
2880,21.106361,2,0,1,TRUE
2910,20.883135,2,0,1,FALSE
2864,21.895962,2,0,1,FALSE
2891,21.113419,2,0,1,FALSE
2814,20.569386,2,0,1,FALSE
2811,21.675491,2,0,1,FALSE
2909,22.158726,2,0,1,FALSE
2889,22.816334,2,0,1,FALSE
2861,21.261679,2,0,1,FALSE
2831,21.940403,2,0,1,FALSE
2889,21.081837,1,1,1,FALSE
2935,21.260784,1,1,1,FALSE
2893,22.069145,1,1,1,FALSE
2872,21.647564,1,1,1,FALSE
2883,73.670082,1,1,1,FALSE
2838,21.920467,1,1,1,FALSE
2858,20.90453,1,1,1,FALSE
2801,20.289736,1,1,1,FALSE
2885,21.736961,1,1,1,FALSE
2955,21.839909,1,1,1,FALSE
2795,67.909615,1,1,1,FALSE
2901,21.255058,1,1,1,FALSE
2738,19.4438,1,1,1,FALSE
2849,21.224964,1,1,1,FALSE
2849,20.295551,1,1,1,FALSE
2895,21.61624,1,1,1,FALSE
2877,20.653315,1,1,1,FALSE
2859,22.107687,1,1,1,FALSE
2835,21.212851,1,1,1,FALSE
2898,22.586174,1,1,1,FALSE
2883,19.696526,4,1,0,FALSE
2832,21.145737,4,1,0,FALSE
2893,21.633492,4,1,0,FALSE
2859,20.604244,4,1,0,FALSE
2819,20.418274,4,1,0,FALSE
2888,20.889765,4,1,0,FALSE
2863,21.441242,4,1,0,FALSE
2858,22.067749,4,1,0,FALSE
2770,19.307487,4,1,0,FALSE
2847,21.829323,4,1,0,FALSE
2845,20.824652,4,1,0,FALSE
2842,20.761654,4,1,0,FALSE
2783,19.361675,4,1,0,FALSE
2852,20.710361,4,1,0,FALSE
2806,20.022272,4,1,0,FALSE
2804,20.202637,4,1,0,FALSE
2791,20.423538,4,1,0,FALSE
2767,19.617691,4,1,0,FALSE
2841,20.60391,4,1,0,FALSE
2763,20.063404,4,1,0,FALSE
2887,20.704374,4,0,1,FALSE
2732,20.56279,4,0,1,FALSE
2881,21.562807,4,0,1,TRUE
2810,20.597416,4,0,1,TRUE
2776,21.056755,4,0,1,FALSE
2810,20.98175,4,0,1,FALSE
2858,20.705429,4,0,1,FALSE
2811,21.835646,4,0,1,TRUE
2841,68.097969,4,0,1,FALSE
2699,20.00666,4,0,1,FALSE
2747,19.321028,4,0,1,FALSE
2788,20.51553,4,0,1,FALSE
2763,19.993069,4,0,1,FALSE
2736,19.277134,4,0,1,FALSE
2924,21.249878,4,0,1,FALSE
2791,66.170181,4,0,1,FALSE
2925,21.661112,4,0,1,FALSE
2758,20.684677,4,0,1,FALSE
2792,21.361053,4,0,1,FALSE
2854,20.768074,4,0,1,FALSE
2756,19.663246,2,0,0,FALSE
2962,21.998007,2,0,0,TRUE
2874,21.655985,2,0,0,FALSE
2863,20.610718,2,0,0,FALSE
2867,21.332062,2,0,0,FALSE
2814,21.490551,2,0,0,FALSE
2873,21.759335,2,0,0,FALSE
2939,22.242188,2,0,0,FALSE
2848,21.337368,2,0,0,FALSE
2812,68.816605,2,0,0,FALSE
2938,22.577841,2,0,0,FALSE
2870,20.479229,2,0,0,FALSE
2883,21.269806,2,0,0,FALSE
2881,23.232586,2,0,0,FALSE
2803,20.687788,2,0,0,TRUE
2890,20.927883,2,0,0,FALSE
2888,22.119362,2,0,0,FALSE
2837,21.863159,2,0,0,FALSE
2820,21.63623,2,0,0,FALSE
2888,21.348957,2,0,0,FALSE
2886,22.834587,4,1,1,TRUE
2821,20.777214,4,1,1,FALSE
2796,21.659611,4,1,1,FALSE
2821,22.038715,4,1,1,TRUE
2801,20.690662,4,1,1,FALSE
2845,20.919893,4,1,1,TRUE
2944,22.362637,4,1,1,TRUE
2752,18.699797,4,1,1,TRUE
2938,21.916582,4,1,1,TRUE
2781,19.713371,4,1,1,TRUE
2743,18.661858,4,1,1,TRUE
2871,21.402527,4,1,1,TRUE
2800,21.017666,4,1,1,TRUE
2778,20.640018,4,1,1,FALSE
2891,21.826828,4,1,1,FALSE
2888,21.138313,4,1,1,FALSE
2820,20.73933,4,1,1,TRUE
2805,18.103031,4,1,1,FALSE
2844,20.142384,4,1,1,TRUE
2808,19.418961,4,1,1,TRUE
2806,21.272995,2,1,0,FALSE
2831,21.17848,2,1,0,FALSE
2935,22.250252,2,1,0,FALSE
2855,21.098568,2,1,0,FALSE
2934,22.224049,2,1,0,FALSE
2885,20.805437,2,1,0,FALSE
2840,21.215851,2,1,0,FALSE
2843,21.093994,2,1,0,FALSE
2855,20.523741,2,1,0,FALSE
2827,21.460342,2,1,0,FALSE
2869,21.242146,2,1,0,FALSE
2954,22.926338,2,1,0,FALSE
2879,21.837904,2,1,0,FALSE
2834,21.103054,2,1,0,FALSE
2901,21.492706,2,1,0,FALSE
2871,21.26684,2,1,0,FALSE
2826,21.08086,2,1,0,FALSE
2839,21.327232,2,1,0,FALSE
2864,20.058823,2,1,0,FALSE
2823,21.47121,2,1,0,FALSE
2829,22.594126,2,1,1,TRUE
2845,20.720652,2,1,1,FALSE
2792,19.09621,2,1,1,TRUE
2908,21.253437,2,1,1,FALSE
2857,22.143238,2,1,1,FALSE
2790,20.70363,2,1,1,TRUE
2912,22.424747,2,1,1,TRUE
2843,20.32209,2,1,1,FALSE
2798,21.02198,2,1,1,TRUE
2852,21.750193,2,1,1,TRUE
2839,19.83917,2,1,1,FALSE
2897,22.15086,2,1,1,TRUE
2779,20.511536,2,1,1,FALSE
2821,20.372257,2,1,1,FALSE
2794,20.977222,2,1,1,TRUE
2806,20.477486,2,1,1,TRUE
2870,20.485384,2,1,1,FALSE
2937,22.548922,2,1,1,FALSE
2794,20.705181,2,1,1,TRUE
2846,21.609135,2,1,1,TRUE
2887,19.949738,4,0,0,FALSE
2886,21.516619,4,0,0,FALSE
2841,20.957605,4,0,0,FALSE
2813,19.906061,4,0,0,FALSE
2873,20.273733,4,0,0,TRUE
2819,19.813824,4,0,0,TRUE
2819,20.603846,4,0,0,FALSE
2796,21.00448,4,0,0,FALSE
2880,20.976572,4,0,0,TRUE
2880,21.342575,4,0,0,TRUE
2777,20.637131,4,0,0,FALSE
2819,22.460678,4,0,0,FALSE
2783,21.143051,4,0,0,FALSE
2910,22.583019,4,0,0,FALSE
3023,23.228973,4,0,0,FALSE
2896,21.325882,4,0,0,FALSE
2916,21.874779,4,0,0,FALSE
2836,20.850639,4,0,0,FALSE
2906,21.830864,4,0,0,TRUE
2858,21.575745,4,0,0,TRUE
2887,21.952728,1,0,0,FALSE
2882,22.200691,1,0,0,TRUE
2858,21.172432,1,0,0,FALSE
2848,20.918837,1,0,0,FALSE
2857,20.410849,1,0,0,FALSE
2830,20.036087,1,0,0,FALSE
2846,22.244637,1,0,0,FALSE
2846,20.065357,1,0,0,TRUE
2867,22.122398,1,0,0,FALSE
2848,20.75955,1,0,0,FALSE
2806,19.725531,1,0,0,FALSE
2844,21.242592,1,0,0,FALSE
2864,20.957075,1,0,0,FALSE
2801,20.272102,1,0,0,FALSE
2913,20.468437,1,0,0,FALSE
2765,21.170364,1,0,0,FALSE
2844,20.450325,1,0,0,TRUE
2900,21.453905,1,0,0,TRUE
2840,20.162769,1,0,0,FALSE
2829,19.974611,1,0,0,TRUE
2866,21.129587,1,0,1,FALSE
2793,21.029751,1,0,1,FALSE
2768,18.917538,1,0,1,FALSE
2865,20.236423,1,0,1,FALSE
2802,20.114569,1,0,1,FALSE
2906,22.496893,1,0,1,FALSE
2852,21.654507,1,0,1,FALSE
2849,22.224941,1,0,1,FALSE
2886,20.264585,1,0,1,FALSE
2902,21.476479,1,0,1,FALSE
2941,22.540955,1,0,1,FALSE
2796,19.963955,1,0,1,FALSE
2907,21.01849,1,0,1,FALSE
2877,21.15757,1,0,1,FALSE
2885,22.478683,1,0,1,FALSE
2795,20.248722,1,0,1,FALSE
2878,21.933765,1,0,1,FALSE
2946,21.138794,1,0,1,FALSE
2896,21.296288,1,0,1,FALSE
2788,20.676464,1,0,1,FALSE
2948,22.781273,4,0,0,FALSE
2953,24.210926,4,0,0,FALSE
2785,20.894648,4,0,0,FALSE
2883,22.377651,4,0,0,FALSE
2890,22.296888,4,0,0,FALSE
2917,21.760361,4,0,0,FALSE
2998,23.849888,4,0,0,FALSE
2958,23.237932,4,0,0,FALSE
3010,23.717567,4,0,0,FALSE
2912,23.683918,4,0,0,FALSE
2869,22.268242,4,0,0,FALSE
3014,75.764244,4,0,0,FALSE
2924,22.224976,4,0,0,TRUE
2940,22.590633,4,0,0,FALSE
2906,22.930897,4,0,0,FALSE
2985,23.859982,4,0,0,TRUE
2929,22.813589,4,0,0,FALSE
2886,23.686115,4,0,0,FALSE
2886,72.848312,4,0,0,FALSE
2918,69.15004,4,0,0,FALSE
2960,24.473965,2,1,0,FALSE
2893,22.241589,2,1,0,FALSE
2925,23.766897,2,1,0,FALSE
2913,22.244831,2,1,0,FALSE
2899,22.758694,2,1,0,FALSE
2908,23.16716,2,1,0,FALSE
2918,22.9487,2,1,0,FALSE
2992,24.188831,2,1,0,FALSE
2862,21.646751,2,1,0,FALSE
2895,20.903433,2,1,0,FALSE
2867,22.27066,2,1,0,FALSE
2914,24.164902,2,1,0,FALSE
2940,23.391289,2,1,0,FALSE
2953,23.43116,2,1,0,FALSE
2952,23.119387,2,1,0,FALSE
3019,23.06625,2,1,0,FALSE
2870,20.744186,2,1,0,FALSE
3008,24.529881,2,1,0,FALSE
2936,22.555595,2,1,0,FALSE
2856,22.104198,2,1,0,FALSE
2840,22.861355,2,0,1,FALSE
2973,23.164,2,0,1,TRUE
2990,23.570837,2,0,1,FALSE
2992,22.786339,2,0,1,FALSE
2916,21.734577,2,0,1,FALSE
2888,22.699791,2,0,1,FALSE
2896,22.346745,2,0,1,FALSE
2886,22.232367,2,0,1,FALSE
2952,23.372364,2,0,1,FALSE
2953,22.875248,2,0,1,FALSE
2896,22.877941,2,0,1,FALSE
3000,24.685402,2,0,1,FALSE
2890,23.023418,2,0,1,FALSE
2902,23.960228,2,0,1,FALSE
2870,21.697517,2,0,1,FALSE
2916,22.694504,2,0,1,FALSE
3022,23.417854,2,0,1,FALSE
2957,24.620911,2,0,1,FALSE
2898,21.110119,2,0,1,FALSE
2815,20.943062,2,0,1,FALSE
2760,21.634983,2,1,1,TRUE
2912,67.152382,2,1,1,FALSE
2883,21.658745,2,1,1,TRUE
2908,22.982304,2,1,1,FALSE
2877,22.193846,2,1,1,FALSE
2880,22.259338,2,1,1,FALSE
2984,24.003403,2,1,1,TRUE
2909,23.074596,2,1,1,TRUE
2828,21.541317,2,1,1,FALSE
2838,21.322323,2,1,1,TRUE
2908,22.573849,2,1,1,FALSE
2911,23.409092,2,1,1,FALSE
2883,21.04163,2,1,1,FALSE
2836,21.598591,2,1,1,FALSE
2901,21.924564,2,1,1,TRUE
2969,23.369717,2,1,1,FALSE
2902,21.228832,2,1,1,TRUE
2786,20.944336,2,1,1,FALSE
2842,22.425449,2,1,1,TRUE
2905,22.434959,2,1,1,TRUE
2925,21.676121,4,0,1,TRUE
2898,23.361488,4,0,1,FALSE
2908,22.253494,4,0,1,FALSE
2835,20.980534,4,0,1,FALSE
2879,22.206217,4,0,1,FALSE
2925,22.886518,4,0,1,FALSE
2902,23.019291,4,0,1,FALSE
2962,24.54213,4,0,1,FALSE
2918,22.493521,4,0,1,FALSE
2789,21.810577,4,0,1,TRUE
2894,21.933676,4,0,1,FALSE
2953,23.617804,4,0,1,FALSE
2958,23.820103,4,0,1,FALSE
2954,22.331104,4,0,1,FALSE
2950,21.53339,4,0,1,FALSE
2862,22.36301,4,0,1,FALSE
2916,68.27475,4,0,1,FALSE
2862,21.503082,4,0,1,FALSE
2885,22.604099,4,0,1,FALSE
2898,22.128242,4,0,1,FALSE
2964,23.290955,1,0,0,FALSE
2741,20.67062,1,0,0,FALSE
2923,24.033524,1,0,0,FALSE
2992,22.993622,1,0,0,FALSE
3025,24.355089,1,0,0,FALSE
2870,23.249054,1,0,0,FALSE
2906,23.113335,1,0,0,FALSE
2941,22.961491,1,0,0,TRUE
2967,23.203098,1,0,0,FALSE
2918,23.068649,1,0,0,FALSE
2940,21.860905,1,0,0,FALSE
2898,23.22517,1,0,0,TRUE
2988,24.261662,1,0,0,FALSE
2933,22.086403,1,0,0,FALSE
2907,23.046854,1,0,0,FALSE
2971,23.148174,1,0,0,TRUE
2902,22.183006,1,0,0,TRUE
2980,22.696501,1,0,0,FALSE
2938,22.285187,1,0,0,FALSE
2943,22.958147,1,0,0,FALSE
2841,22.339296,1,1,1,FALSE
2987,23.259314,1,1,1,FALSE
2972,23.369232,1,1,1,FALSE
2920,23.313644,1,1,1,FALSE
2928,22.426785,1,1,1,FALSE
2867,21.911106,1,1,1,FALSE
2965,23.659004,1,1,1,FALSE
2905,22.595894,1,1,1,FALSE
2983,23.748333,1,1,1,FALSE
2869,22.531054,1,1,1,TRUE
2839,21.865936,1,1,1,FALSE
2882,21.984625,1,1,1,FALSE
2914,22.587727,1,1,1,FALSE
2981,22.659687,1,1,1,FALSE
2896,21.798567,1,1,1,FALSE
2825,69.926849,1,1,1,FALSE
2829,22.051617,1,1,1,FALSE
3020,24.625534,1,1,1,TRUE
2876,21.8167,1,1,1,FALSE
2932,23.677345,1,1,1,FALSE
2909,22.048843,2,0,0,FALSE
2827,21.103809,2,0,0,FALSE
2845,22.051617,2,0,0,TRUE
2933,22.353735,2,0,0,FALSE
2967,23.553829,2,0,0,FALSE
2855,21.998848,2,0,0,FALSE
2956,23.084393,2,0,0,TRUE
2929,23.440834,2,0,0,FALSE
2901,22.847202,2,0,0,FALSE
2860,21.771263,2,0,0,FALSE
2861,22.319481,2,0,0,TRUE
2895,22.073589,2,0,0,FALSE
2938,23.252476,2,0,0,TRUE
2908,22.758793,2,0,0,FALSE
2952,22.924202,2,0,0,FALSE
2999,24.002361,2,0,0,FALSE
2879,22.351273,2,0,0,FALSE
2786,21.227207,2,0,0,FALSE
2989,23.334877,2,0,0,FALSE
2888,22.411659,2,0,0,FALSE
2856,21.163694,1,0,1,TRUE
2966,23.995487,1,0,1,FALSE
2990,23.150351,1,0,1,FALSE
2875,22.757793,1,0,1,FALSE
2948,22.077028,1,0,1,FALSE
2883,22.708302,1,0,1,FALSE
2910,23.318016,1,0,1,FALSE
2932,22.932537,1,0,1,TRUE
2951,25.037004,1,0,1,FALSE
3104,24.706276,1,0,1,FALSE
2966,22.935478,1,0,1,FALSE
2867,22.612473,1,0,1,FALSE
2936,22.273811,1,0,1,FALSE
2983,22.629982,1,0,1,FALSE
2858,23.647247,1,0,1,FALSE
2992,22.830151,1,0,1,FALSE
2879,21.991295,1,0,1,FALSE
2801,20.918949,1,0,1,FALSE
2872,64.307732,1,0,1,FALSE
2954,21.540001,1,0,1,FALSE
2901,22.604103,1,1,0,FALSE
2865,22.608742,1,1,0,FALSE
2874,22.034466,1,1,0,FALSE
2953,22.520493,1,1,0,FALSE
2843,22.149933,1,1,0,FALSE
2934,22.399033,1,1,0,FALSE
2784,19.661568,1,1,0,FALSE
2988,73.791672,1,1,0,FALSE
2940,68.366226,1,1,0,FALSE
2838,21.86845,1,1,0,FALSE
2961,23.096151,1,1,0,FALSE
2900,23.664948,1,1,0,FALSE
2860,20.387783,1,1,0,FALSE
2861,21.806377,1,1,0,FALSE
2906,21.676899,1,1,0,FALSE
2915,21.946829,1,1,0,FALSE
2956,23.606529,1,1,0,FALSE
2931,21.398636,1,1,0,FALSE
2922,23.523796,1,1,0,FALSE
3016,22.881256,1,1,0,FALSE
2957,69.176422,4,1,1,TRUE
2914,22.041904,4,1,1,TRUE
2849,22.051468,4,1,1,FALSE
2918,22.039503,4,1,1,FALSE
2886,22.128006,4,1,1,TRUE
2948,21.406015,4,1,1,TRUE
2928,23.460159,4,1,1,FALSE
2815,22.288021,4,1,1,TRUE
2918,22.774181,4,1,1,TRUE
2943,23.445013,4,1,1,FALSE
2842,21.123535,4,1,1,FALSE
2894,22.703247,4,1,1,FALSE
2980,23.583023,4,1,1,TRUE
2962,22.822117,4,1,1,FALSE
2943,21.908852,4,1,1,FALSE
2985,23.131794,4,1,1,FALSE
2939,22.663403,4,1,1,TRUE
2915,22.486923,4,1,1,TRUE
2957,21.891701,4,1,1,FALSE
2839,21.453304,4,1,1,FALSE
2916,22.945499,4,1,0,FALSE
2888,21.618412,4,1,0,FALSE
2882,23.053917,4,1,0,FALSE
2918,21.601681,4,1,0,FALSE
2947,23.396488,4,1,0,FALSE
2839,21.558983,4,1,0,FALSE
2862,22.160686,4,1,0,FALSE
2955,22.639362,4,1,0,FALSE
2893,23.039459,4,1,0,FALSE
2908,22.676044,4,1,0,FALSE
2867,21.540192,4,1,0,FALSE
2885,21.38203,4,1,0,FALSE
2922,22.454514,4,1,0,FALSE
2927,22.324345,4,1,0,FALSE
2872,21.456005,4,1,0,FALSE
2977,24.261063,4,1,0,FALSE
2925,21.872406,4,1,0,FALSE
2844,21.160494,4,1,0,FALSE
2953,22.471474,4,1,0,FALSE
2957,22.747345,4,1,0,FALSE
3025,23.593155,2,0,1,FALSE
2878,23.037159,2,0,1,FALSE
2941,22.606716,2,0,1,FALSE
2984,23.423767,2,0,1,FALSE
2926,23.84458,2,0,1,FALSE
2982,24.938469,2,0,1,FALSE
3032,24.548401,2,0,1,FALSE
3054,24.391846,2,0,1,FALSE
3002,24.562904,2,0,1,FALSE
3043,24.262142,2,0,1,FALSE
2838,21.472427,2,0,1,FALSE
2942,67.377785,2,0,1,FALSE
2989,24.662514,2,0,1,FALSE
3014,25.433792,2,0,1,FALSE
2865,22.643005,2,0,1,FALSE
3028,24.704891,2,0,1,FALSE
3007,25.759064,2,0,1,FALSE
2943,22.860382,2,0,1,TRUE
2899,23.32975,2,0,1,FALSE
3016,26.096882,2,0,1,FALSE
2911,23.141651,4,0,1,FALSE
2968,24.480083,4,0,1,FALSE
2971,24.08147,4,0,1,FALSE
2996,25.247475,4,0,1,FALSE
2965,71.871475,4,0,1,FALSE
2939,23.809368,4,0,1,FALSE
2885,22.932045,4,0,1,FALSE
2954,23.876186,4,0,1,FALSE
2940,23.494946,4,0,1,FALSE
2982,23.609303,4,0,1,FALSE
3007,26.102524,4,0,1,FALSE
2943,71.068283,4,0,1,FALSE
2902,22.437386,4,0,1,FALSE
2830,21.770325,4,0,1,FALSE
2901,22.76453,4,0,1,FALSE
3055,25.018784,4,0,1,FALSE
2999,24.167671,4,0,1,FALSE
2958,22.777267,4,0,1,FALSE
2872,22.231464,4,0,1,FALSE
2950,24.725693,4,0,1,FALSE
3012,24.090221,1,0,1,FALSE
3065,24.928715,1,0,1,FALSE
3100,24.949715,1,0,1,FALSE
2903,23.274704,1,0,1,FALSE
2905,23.617802,1,0,1,FALSE
3002,23.000256,1,0,1,FALSE
2891,65.405106,1,0,1,FALSE
2937,68.221237,1,0,1,FALSE
2990,24.618183,1,0,1,FALSE
3071,23.534161,1,0,1,FALSE
3081,25.552082,1,0,1,FALSE
2992,24.184761,1,0,1,FALSE
2932,23.793449,1,0,1,FALSE
3087,24.506409,1,0,1,FALSE
3035,25.445896,1,0,1,FALSE
2910,24.491508,1,0,1,FALSE
3009,24.556198,1,0,1,FALSE
3059,24.646547,1,0,1,FALSE
3009,24.176184,1,0,1,FALSE
2998,24.066919,1,0,1,FALSE
2922,23.214764,2,1,1,TRUE
2812,21.925003,2,1,1,TRUE
2989,23.699749,2,1,1,FALSE
3073,25.355827,2,1,1,FALSE
3014,25.553699,2,1,1,TRUE
2981,25.39344,2,1,1,TRUE
2901,22.854233,2,1,1,TRUE
2954,23.27673,2,1,1,FALSE
2984,23.658859,2,1,1,FALSE
3002,24.591974,2,1,1,TRUE
2955,24.103622,2,1,1,TRUE
3000,23.632984,2,1,1,FALSE
2903,24.178642,2,1,1,FALSE
2957,23.48819,2,1,1,TRUE
3009,25.114189,2,1,1,FALSE
2882,23.638397,2,1,1,TRUE
3036,69.34436,2,1,1,TRUE
2974,23.186775,2,1,1,FALSE
2984,23.98798,2,1,1,TRUE
3009,25.621559,2,1,1,FALSE
2996,25.152481,1,1,1,FALSE
2977,24.039967,1,1,1,FALSE
2960,24.005779,1,1,1,TRUE
3029,25.096073,1,1,1,FALSE
3014,25.622925,1,1,1,FALSE
2993,25.233414,1,1,1,FALSE
2994,24.779207,1,1,1,FALSE
2940,23.320599,1,1,1,FALSE
2922,25.163784,1,1,1,FALSE
2924,24.007999,1,1,1,FALSE
2947,23.644386,1,1,1,FALSE
3028,23.614563,1,1,1,FALSE
2948,24.175514,1,1,1,FALSE
3040,25.006123,1,1,1,FALSE
2888,23.283234,1,1,1,TRUE
3074,24.522472,1,1,1,FALSE
3010,24.232662,1,1,1,TRUE
2909,22.366386,1,1,1,FALSE
3034,24.127464,1,1,1,FALSE
2914,68.943893,1,1,1,FALSE
2865,22.0912,4,1,1,TRUE
2890,22.828445,4,1,1,FALSE
2912,23.897343,4,1,1,TRUE
2941,22.819271,4,1,1,TRUE
2939,22.283199,4,1,1,TRUE
2916,24.212639,4,1,1,TRUE
2973,24.37096,4,1,1,TRUE
2992,23.449825,4,1,1,TRUE
2996,23.417381,4,1,1,TRUE
2947,23.723297,4,1,1,TRUE
2946,24.702087,4,1,1,TRUE
2970,24.964779,4,1,1,TRUE
2982,24.996151,4,1,1,TRUE
3155,25.752777,4,1,1,TRUE
3019,24.30138,4,1,1,TRUE
3013,24.706436,4,1,1,TRUE
2964,23.189419,4,1,1,TRUE
3062,25.524937,4,1,1,TRUE
2996,24.972801,4,1,1,TRUE
2984,24.577356,4,1,1,TRUE
2920,23.056938,1,1,0,FALSE
2944,23.682289,1,1,0,FALSE
3080,26.820648,1,1,0,FALSE
2962,25.356861,1,1,0,FALSE
2995,23.963802,1,1,0,FALSE
2919,23.367653,1,1,0,FALSE
2917,23.005569,1,1,0,FALSE
2977,23.456436,1,1,0,FALSE
3045,26.272747,1,1,0,FALSE
2984,70.041756,1,1,0,FALSE
2883,22.724636,1,1,0,FALSE
2969,23.767317,1,1,0,FALSE
2917,25.053932,1,1,0,FALSE
3090,25.222164,1,1,0,FALSE
2964,23.455856,1,1,0,FALSE
2942,23.501812,1,1,0,FALSE
2953,68.131683,1,1,0,FALSE
2972,23.788593,1,1,0,FALSE
2987,24.737984,1,1,0,FALSE
2958,24.225655,1,1,0,FALSE
3025,25.054712,2,0,0,FALSE
2964,24.585243,2,0,0,FALSE
2959,25.452507,2,0,0,TRUE
3048,24.208771,2,0,0,FALSE
2934,24.592953,2,0,0,FALSE
2982,25.253326,2,0,0,FALSE
2918,23.090591,2,0,0,FALSE
3011,24.937004,2,0,0,FALSE
2993,24.540575,2,0,0,FALSE
2986,23.976765,2,0,0,FALSE
3036,24.078957,2,0,0,TRUE
3048,25.072222,2,0,0,FALSE
2946,23.710495,2,0,0,FALSE
3041,26.255234,2,0,0,FALSE
2958,68.015999,2,0,0,FALSE
3042,24.287716,2,0,0,FALSE
3049,25.126129,2,0,0,TRUE
2923,23.076763,2,0,0,FALSE
3051,23.604435,2,0,0,FALSE
2878,23.736912,2,0,0,FALSE
3080,25.512398,4,0,0,FALSE
2951,23.679256,4,0,0,FALSE
2957,23.080467,4,0,0,FALSE
2928,25.018822,4,0,0,FALSE
3023,24.825178,4,0,0,FALSE
3045,24.98719,4,0,0,FALSE
2921,22.520714,4,0,0,FALSE
2945,23.800297,4,0,0,FALSE
2940,24.649487,4,0,0,FALSE
2948,24.468086,4,0,0,FALSE
2970,23.235878,4,0,0,TRUE
2981,23.961983,4,0,0,TRUE
3073,26.000778,4,0,0,FALSE
2934,24.450327,4,0,0,FALSE
2938,22.49078,4,0,0,FALSE
2915,23.000786,4,0,0,FALSE
2956,24.700542,4,0,0,FALSE
3029,23.936001,4,0,0,FALSE
2998,24.263824,4,0,0,FALSE
2936,24.653328,4,0,0,TRUE
2865,23.079956,1,0,0,FALSE
2940,23.853924,1,0,0,FALSE
2943,23.639137,1,0,0,FALSE
2978,71.81929,1,0,0,FALSE
2966,24.827473,1,0,0,FALSE
3077,25.61557,1,0,0,FALSE
2855,23.373631,1,0,0,FALSE
3002,24.34671,1,0,0,FALSE
3029,25.278606,1,0,0,FALSE
3037,23.186432,1,0,0,FALSE
2988,23.14481,1,0,0,FALSE
2985,23.948835,1,0,0,TRUE
2933,22.544991,1,0,0,FALSE
2970,23.805008,1,0,0,FALSE
2941,23.989521,1,0,0,FALSE
3061,24.630077,1,0,0,FALSE
3072,25.96212,1,0,0,FALSE
2940,23.481459,1,0,0,FALSE
2935,23.368395,1,0,0,FALSE
2936,22.895296,1,0,0,FALSE
2980,23.934616,4,1,0,FALSE
3038,23.264072,4,1,0,FALSE
3050,23.757988,4,1,0,FALSE
3025,26.288105,4,1,0,FALSE
2956,24.326834,4,1,0,FALSE
2987,24.393921,4,1,0,FALSE
3003,24.404205,4,1,0,FALSE
